"","X","station","valid","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","Date","Time","Hour","tmpc","dwpc","sms","p01mm","altmb","gustms","precip_type","undercatch","adj_precip","undercatch_loss","cum_undercatch_loss"
"4600",5606,"0CO","2024-04-26 03:55:00",21.2,21.2,100,330,32,0,29.79,NA,NA,50,"OVC","2024-04-26","03:55","2024/04/26 03",-6,-6,18.6914653333333,0,835.186505162917,26.751088,"snow",0.00120529576118434,0,0,257.879397161914
"4601",5607,"0CO","2024-04-26 04:55:00",21.2,19.4,92.63,330,39,0,29.79,NA,NA,47,"OVC","2024-04-26","04:55","2024/04/26 04",-6,-7,17.1481333333333,0,835.279957832175,27.779976,"snow",0.00308823681116156,0,0,257.879397161914
"4602",5608,"0CO","2024-04-26 05:55:00",21.2,19.4,92.63,330,35,0,29.79,NA,NA,48,"OVC","2024-04-26","05:55","2024/04/26 05",-6,-7,16.8051706666667,0,835.093052493658,24.693312,"snow",0.00377494534710249,0,0,257.879397161914
"4603",5609,"0CO","2024-04-26 06:55:00",21.2,19.4,92.63,330,27,0,29.8,NA,NA,47,"OVC","2024-04-26","06:55","2024/04/26 06",-6,-7,15.7762826666667,0,835.279957832175,25.7222,"snow",0.00676917567389188,0,0,257.879397161914
"4604",5610,"0CO","2024-04-26 07:55:00",21.2,19.4,92.63,320,28,0,29.81,NA,NA,43,"BKN","2024-04-26","07:55","2024/04/26 07",-6,-7,14.2329506666667,0,835.653768509209,22.121092,"snow",0.0154240764185883,0,0,257.879397161914
"4605",5611,"0CO","2024-04-26 08:55:00",21.2,19.4,92.63,330,25,0.01,29.82,NA,NA,39,"OVC","2024-04-26","08:55","2024/04/26 08",-6,-7,12.5181373333333,1.524,836.401389863277,20.063316,"snow",0.0357080276347157,1.57841903411531,0.0544190341153068,257.933816196029
"4606",5612,"0CO","2024-04-26 09:55:00",21.2,19.4,92.63,320,21,0,29.84,NA,NA,32,"OVC","2024-04-26","09:55","2024/04/26 09",-6,-7,11.6607306666667,0,836.401389863277,18.519984,"snow",0.052693149010816,0,0,257.933816196029
"4607",5613,"0CO","2024-04-26 10:55:00",23,21.2,92.69,330,19,0,29.86,NA,NA,30,"BKN","2024-04-26","10:55","2024/04/26 10",-5.66666666666667,-6.66666666666667,11.832212,0,836.77520054031,16.462208,"snow",0.0488288987773049,0,0,257.933816196029
"4608",5614,"0CO","2024-04-26 11:55:00",21.2,19.4,92.63,310,24,0,29.86,NA,NA,30,"","2024-04-26","11:55","2024/04/26 11",-5.33333333333333,-6.33333333333333,12.1751746666667,0,837.149011217344,17.491096,"snow",0.041825319658652,0,0,257.933816196029
"4609",5615,"0CO","2024-04-26 12:55:00",24.8,23,92.74,340,19,0,29.86,NA,NA,29,"","2024-04-26","12:55","2024/04/26 12",-4.66666666666667,-5.33333333333333,10.803324,0,837.149011217344,16.462208,"snow",0.0761501158560344,0,0,257.933816196029
"4610",5616,"0CO","2024-04-26 13:55:00",26.6,24.8,92.8,320,12,0,29.88,NA,NA,26,"","2024-04-26","13:55","2024/04/26 13",-3,-4,8.231104,0,837.335916555861,13.375544,"snow",0.201902718107887,0,0,257.933816196029
"4611",5617,"0CO","2024-04-26 14:55:00",26.6,24.8,92.8,300,8,0,29.89,NA,NA,15,"OVC","2024-04-26","14:55","2024/04/26 14",-3,-4,4.28703333333333,0,837.990085240671,11.832212,"snow",0.599956368089667,0,0,257.933816196029
"4612",5618,"0CO","2024-04-26 15:55:00",26.6,26.6,100,290,6,0,29.88,NA,NA,NA,"","2024-04-26","15:55","2024/04/26 15",-3,-3.33333333333333,4.80147733333333,0,837.803179902153,NA,"snow",0.536349956464469,0,0,257.933816196029
"4613",5619,"0CO","2024-04-26 16:55:00",26.6,26.6,100,280,9,0,29.88,NA,NA,15,"BKN","2024-04-26","16:55","2024/04/26 16",-3,-4,4.97295866666667,0,837.616274563637,NA,"snow",0.515600067583626,0,0,257.933816196029
"4614",5620,"0CO","2024-04-26 17:55:00",26.6,24.8,92.8,330,9,0,29.87,NA,NA,14,"","2024-04-26","17:55","2024/04/26 17",-3,-3.66666666666667,4.629996,0,837.522821894378,NA,"snow",0.557353311907428,0,0,257.933816196029
"4615",5621,"0CO","2024-04-26 18:55:00",26.6,24.8,92.8,170,10,0,29.88,NA,NA,NA,"OVC","2024-04-26","18:55","2024/04/26 18",-3,-4,3.94407066666667,0,837.803179902153,NA,"snow",0.643049852219287,0,0,257.933816196029
"4616",5622,"0CO","2024-04-26 19:55:00",23,21.2,92.69,190,11,0.05,29.89,NA,NA,NA,"OVC","2024-04-26","19:55","2024/04/26 19",-4.66666666666667,-5.66666666666667,5.83036533333333,8.382,837.803179902153,NA,"snow",0.416845613853908,11.8759999353235,3.49399993532346,261.427816131353
"4617",5623,"0CO","2024-04-26 20:55:00",23,23,100,170,5,0.02,29.9,NA,NA,17,"OVC","2024-04-26","20:55","2024/04/26 20",-5,-5.33333333333333,2.40073866666667,3.048,838.176990579187,NA,"snow",0.830930084796581,5.58067489845998,2.53267489845998,263.960491029813
"4618",5624,"0CO","2024-04-26 21:55:00",23,21.2,92.69,180,9,0,29.91,NA,NA,NA,"OVC","2024-04-26","21:55","2024/04/26 21",-5,-5.66666666666667,3.94407066666667,0,838.457348586963,NA,"snow",0.643049852219287,0,0,263.960491029813
"4619",5625,"0CO","2024-04-26 22:55:00",23,21.2,92.69,170,8,0,29.91,NA,NA,NA,"OVC","2024-04-26","22:55","2024/04/26 22",-5,-6,3.77258933333333,0,838.550801256221,NA,"snow",0.664654529429859,0,0,263.960491029813
"4620",5626,"0CO","2024-04-26 23:55:00",21.2,21.2,100,320,6,0,29.89,NA,NA,NA,"","2024-04-26","23:55","2024/04/26 23",-5.33333333333333,-6,4.80147733333333,0,838.176990579187,NA,"snow",0.536349956464469,0,0,263.960491029813
"4621",5627,"0CO","2024-04-27 00:55:00",21.2,19.4,92.63,220,3,0,29.9,NA,NA,NA,"BKN","2024-04-27","00:55","2024/04/27 00",-6,-6.66666666666667,1.71481333333333,0,838.363895917704,NA,"snow",0.902318871278868,0,0,263.960491029813
"4622",5628,"0CO","2024-04-27 01:55:00",21.2,19.4,92.63,170,7,0.01,29.89,NA,NA,NA,"OVC","2024-04-27","01:55","2024/04/27 01",-6,-7,3.25814533333333,0.762,838.083537909929,NA,"snow",0.729021677747482,1.31751451844358,0.555514518443581,264.516005548256
"4623",5629,"0CO","2024-04-27 02:55:00",19.4,17.6,92.57,220,4,0,29.86,NA,NA,NA,"","2024-04-27","02:55","2024/04/27 02",-6.33333333333333,-7.33333333333333,3.086664,0,837.42936922512,NA,"snow",0.750122405497358,0,0,264.516005548256
"4624",5630,"0CO","2024-04-27 03:55:00",21.2,19.4,92.63,160,8,0,29.86,NA,NA,22,"","2024-04-27","03:55","2024/04/27 03",-6.33333333333333,-7,3.42962666666667,0,836.962105878827,NA,"snow",0.707700776191715,0,0,264.516005548256
"4625",5631,"0CO","2024-04-27 04:55:00",21.2,19.4,92.63,230,7,0,29.84,NA,NA,NA,"OVC","2024-04-27","04:55","2024/04/27 04",-6.33333333333333,-7,5.48740266666667,0,836.868653209569,NA,"snow",0.455227172171506,0,0,264.516005548256
"4626",5632,"0CO","2024-04-27 05:55:00",21.2,19.4,92.63,260,5,0,29.85,NA,NA,14,"BKN","2024-04-27","05:55","2024/04/27 05",-6,-7,3.77258933333333,0,836.77520054031,11.317768,"snow",0.664654529429859,0,0,264.516005548256
"4627",5633,"0CO","2024-04-27 06:55:00",21.2,19.4,92.63,240,11,0.03,29.86,NA,NA,NA,"OVC","2024-04-27","06:55","2024/04/27 06",-6,-7,4.629996,4.572,837.149011217344,NA,"snow",0.557353311907428,7.12021934204076,2.54821934204076,267.064224890297
"4628",5634,"0CO","2024-04-27 07:55:00",19.4,17.6,92.57,260,8,0.12,29.86,NA,NA,15,"OVC","2024-04-27","07:55","2024/04/27 07",-7,-7.66666666666667,3.42962666666667,18.288,837.149011217344,7.71666,"snow",0.707700776191715,31.2304317949941,12.9424317949941,280.006656685291
"4629",5635,"0CO","2024-04-27 08:55:00",19.4,17.6,92.57,200,6,0.05,29.86,NA,NA,NA,"BKN","2024-04-27","08:55","2024/04/27 08",-7,-8,4.115552,9.144,837.055558548086,NA,"snow",0.621466223535174,14.8266871480056,5.68268714800563,285.689343833297
"4630",5636,"0CO","2024-04-27 09:55:00",17.6,15.8,92.5,130,7,0.03,29.86,NA,NA,NA,"OVC","2024-04-27","09:55","2024/04/27 09",-7.33333333333333,-8.66666666666667,2.91518266666667,3.81,837.149011217344,NA,"snow",0.77093535306008,6.7472636951589,2.9372636951589,288.626607528456
"4631",5637,"0CO","2024-04-27 10:55:00",17.6,14,85.51,160,13,0.03,29.88,NA,NA,30,"OVC","2024-04-27","10:55","2024/04/27 10",-8,-10,6.00184666666667,4.572,837.522821894378,15.43332,"snow",0.398290479633856,6.39298407288599,1.82098407288599,290.447591601342
"4632",5638,"0CO","2024-04-27 11:55:00",15.8,14,92.44,120,8,0.02,29.88,NA,NA,21,"OVC","2024-04-27","11:55","2024/04/27 11",-8.66666666666667,-10,3.94407066666667,3.048,837.616274563637,11.832212,"snow",0.643049852219287,5.00801594956439,1.96001594956439,292.407607550906
"4633",5639,"0CO","2024-04-27 12:55:00",17.6,14,85.51,50,5,0.02,29.89,NA,NA,NA,"OVC","2024-04-27","12:55","2024/04/27 12",-8,-10,2.74370133333333,2.286,837.896632571412,NA,"snow",0.791390129081122,4.09511783507945,1.80911783507945,294.216725385985
"4634",5640,"0CO","2024-04-27 13:55:00",19.4,17.6,92.57,250,4,0.02,29.89,NA,NA,NA,"BKN","2024-04-27","13:55","2024/04/27 13",-7.66666666666667,-9,2.91518266666667,3.81,837.990085240671,NA,"snow",0.77093535306008,6.7472636951589,2.9372636951589,297.153989081144
"4635",5641,"0CO","2024-04-27 14:55:00",17.6,14,85.51,100,8,0.02,29.9,NA,NA,16,"BKN","2024-04-27","14:55","2024/04/27 14",-8,-10,4.115552,3.81,838.176990579187,11.317768,"snow",0.621466223535174,6.17778631166901,2.36778631166901,299.521775392813
"4636",5642,"0CO","2024-04-27 15:55:00",17.6,14,85.51,330,5,0,29.9,NA,NA,17,"","2024-04-27","15:55","2024/04/27 15",-8,-10,3.42962666666667,0,838.270443248446,9.259992,"snow",0.707700776191715,0,0,299.521775392813
"4637",5643,"0CO","2024-04-27 16:55:00",17.6,15.8,92.5,190,3,0,29.91,NA,NA,NA,"","2024-04-27","16:55","2024/04/27 16",-8,-9.33333333333333,2.57222,0,838.457348586963,NA,"snow",0.811413626681165,0,0,299.521775392813
"4638",5644,"0CO","2024-04-27 17:55:00",17.6,15.8,92.5,150,8,0,29.93,NA,NA,14,"OVC","2024-04-27","17:55","2024/04/27 17",-8,-9,4.80147733333333,0,838.924611933255,8.745548,"snow",0.536349956464469,0,0,299.521775392813
"4639",5645,"0CO","2024-04-27 18:55:00",17.6,15.8,92.5,210,7,0,29.93,NA,NA,15,"OVC","2024-04-27","18:55","2024/04/27 18",-8,-9,3.77258933333333,0,839.111517271772,NA,"snow",0.664654529429859,0,0,299.521775392813
"4640",5646,"0CO","2024-04-27 19:55:00",17.6,14,85.51,160,12,0,29.94,NA,NA,16,"OVC","2024-04-27","19:55","2024/04/27 19",-8,-9.66666666666667,4.629996,0,839.391875279548,9.259992,"snow",0.557353311907428,0,0,299.521775392813
"4641",5647,"0CO","2024-04-27 20:55:00",17.6,14,85.51,160,16,0,29.96,NA,NA,NA,"OVC","2024-04-27","20:55","2024/04/27 20",-8,-10,7.03073466666667,0,839.85913862584,NA,"snow",0.296930041018504,0,0,299.521775392813
"4642",5648,"0CO","2024-04-27 21:55:00",17.6,14,85.51,140,8,0,29.97,NA,NA,17,"OVC","2024-04-27","21:55","2024/04/27 21",-8,-10,5.14444,0,840.232949302874,8.745548,"snow",0.495140773875742,0,0,299.521775392813
"4643",5649,"0CO","2024-04-27 22:55:00",15.8,14,92.44,230,5,0.01,29.95,NA,NA,NA,"","2024-04-27","22:55","2024/04/27 22",-9,-10,2.91518266666667,1.524,839.952591295098,NA,"snow",0.77093535306008,2.69890547806356,1.17490547806356,300.696680870877
"4644",5650,"0CO","2024-04-27 23:55:00",17.6,14,85.51,300,5,0,29.95,NA,NA,NA,"BKN","2024-04-27","23:55","2024/04/27 23",-8,-10,4.115552,0,839.672233287323,NA,"snow",0.621466223535174,0,0,300.696680870877
"4645",5651,"0CO","2024-04-28 00:55:00",17.6,15.8,92.5,280,13,0,29.93,NA,NA,18,"BKN","2024-04-28","00:55","2024/04/28 00",-8,-9.33333333333333,4.45851466666667,0,839.298422610289,NA,"snow",0.578569901353451,0,0,300.696680870877
"4646",5652,"0CO","2024-04-28 01:55:00",17.6,15.8,92.5,330,12,0,29.92,NA,NA,17,"OVC","2024-04-28","01:55","2024/04/28 01",-8,-9,6.173328,0,838.831159263997,NA,"snow",0.38018611236122,0,0,300.696680870877
"4647",5653,"0CO","2024-04-28 02:55:00",17.6,14,85.51,340,23,0,29.91,NA,NA,30,"OVC","2024-04-28","02:55","2024/04/28 02",-8,-9.66666666666667,9.60295466666667,0,838.550801256221,NA,"snow",0.123020081994591,0,0,300.696680870877
"4648",5654,"0CO","2024-04-28 03:55:00",17.6,14,85.51,NA,NA,0,29.92,NA,NA,NA,"OVC","2024-04-28","03:55","2024/04/28 03",-8,-10,NA,0,838.550801256221,NA,"snow",NA,0,0,300.696680870877
"4649",5655,"0CO","2024-04-28 04:55:00",17.6,14,85.51,330,24,0,29.92,NA,NA,32,"OVC","2024-04-28","04:55","2024/04/28 04",-8,-10,11.317768,0,838.831159263997,NA,"snow",0.0612094921327954,0,0,300.696680870877
"4650",5656,"0CO","2024-04-28 05:55:00",17.6,14,85.51,340,25,0,29.91,NA,NA,34,"OVC","2024-04-28","05:55","2024/04/28 05",-8,-10,12.8611,0,838.64425392548,17.491096,"snow",0.0303855182610377,0,0,300.696680870877
"4651",5657,"0CO","2024-04-28 06:55:00",17.6,14,85.51,330,29,0,29.93,NA,NA,37,"OVC","2024-04-28","06:55","2024/04/28 06",-8,-10,14.918876,0,838.737706594738,19.034428,"snow",0.0107806792438488,0,0,300.696680870877
"4652",5658,"0CO","2024-04-28 07:55:00",17.6,14,85.51,340,28,0,29.96,NA,NA,38,"OVC","2024-04-28","07:55","2024/04/28 07",-8,-10,14.2329506666667,0,839.578780618064,19.548872,"snow",0.0154240764185883,0,0,300.696680870877
"4653",5659,"0CO","2024-04-28 08:55:00",15.8,14,92.44,340,23,0.01,29.98,NA,NA,33,"OVC","2024-04-28","08:55","2024/04/28 08",-8.66666666666667,-10,13.375544,1.524,840.139496633615,18.00554,"snow",0.0237063864051074,1.56012853288138,0.0361285328813836,300.732809403758
"4654",5660,"0CO","2024-04-28 09:55:00",17.6,14,85.51,330,25,0,29.98,NA,NA,30,"OVC","2024-04-28","09:55","2024/04/28 09",-8.33333333333333,-10,13.5470253333333,0,840.419854641391,16.976652,"snow",0.0217885784427446,0,0,300.732809403758
"4655",5661,"0CO","2024-04-28 10:55:00",17.6,14,85.51,330,27,0.01,29.98,NA,NA,43,"","2024-04-28","10:55","2024/04/28 10",-8,-10,13.7185066666667,1.524,840.513307310649,22.121092,"snow",0.0200098096460267,1.55449494990054,0.0304949499005447,300.763304353659
"4656",5662,"0CO","2024-04-28 11:55:00",19.4,17.6,92.57,330,32,0,29.99,NA,NA,40,"","2024-04-28","11:55","2024/04/28 11",-7.66666666666667,-8.66666666666667,14.918876,0,840.887117987683,21.606648,"snow",0.0107806792438488,0,0,300.763304353659
"4657",5663,"0CO","2024-04-28 12:55:00",19.4,17.6,92.57,330,28,0.01,30,NA,NA,40,"BKN","2024-04-28","12:55","2024/04/28 12",-7,-8,14.918876,0.762,840.980570656941,23.14998,"snow",0.0107806792438488,0.770214877583813,0.00821487758381279,300.771519231243
"4658",5664,"0CO","2024-04-28 13:55:00",21.2,19.4,92.63,340,34,0.01,30,NA,NA,41,"BKN","2024-04-28","13:55","2024/04/28 13",-6.66666666666667,-7.66666666666667,15.947764,0.762,841.167475995458,22.121092,"snow",0.00615319596755323,0.766688735327276,0.00468873532727554,300.77620796657
"4659",5665,"0CO","2024-04-28 14:55:00",21.2,21.2,100,330,22,0,30.03,NA,NA,37,"OVC","2024-04-28","14:55","2024/04/28 14",-6,-6.66666666666667,12.346656,0,841.541286672492,21.092204,"snow",0.0386617407671562,0,0,300.77620796657
"4660",5666,"0CO","2024-04-28 15:55:00",21.2,19.4,92.63,320,20,0.05,30.04,NA,NA,39,"OVC","2024-04-28","15:55","2024/04/28 15",-6,-7,10.9748053333333,7.62,842.008550018785,20.063316,"snow",0.0708632711964771,8.15997812651716,0.539978126517156,301.316186093087
"4661",5667,"0CO","2024-04-28 16:55:00",21.2,19.4,92.63,300,21,0,30.05,NA,NA,29,"","2024-04-28","16:55","2024/04/28 16",-6,-7,10.9748053333333,0,842.475813365077,16.462208,"snow",0.0708632711964771,0,0,301.316186093087
"4662",5668,"0CO","2024-04-28 17:55:00",21.2,19.4,92.63,320,25,0.01,30.05,NA,NA,37,"BKN","2024-04-28","17:55","2024/04/28 17",-6.33333333333333,-7.33333333333333,11.832212,1.524,842.569266034335,19.034428,"snow",0.0488288987773049,1.59841524173661,0.0744152417366126,301.390601334824
"4663",5669,"0CO","2024-04-28 18:55:00",19.4,19.4,100,310,23,0.01,30.07,NA,NA,31,"","2024-04-28","18:55","2024/04/28 18",-6.66666666666667,-7,12.0036933333333,2.286,842.943076711369,19.034428,"snow",0.04521038468293,2.38935093938518,0.103350939385178,301.493952274209
"4664",5670,"0CO","2024-04-28 19:55:00",21.2,19.4,92.63,300,26,0,30.06,NA,NA,NA,"BKN","2024-04-28","19:55","2024/04/28 19",-6.66666666666667,-7.66666666666667,12.8611,0,842.662718703594,NA,"snow",0.0303855182610377,0,0,301.493952274209
"4665",5671,"0CO","2024-04-28 20:55:00",19.4,19.4,100,NA,NA,0,30.08,NA,NA,NA,"BKN","2024-04-28","20:55","2024/04/28 20",-6.66666666666667,-7.33333333333333,NA,0,842.943076711369,NA,"snow",NA,0,0,301.493952274209
"4666",5672,"0CO","2024-04-28 21:55:00",19.4,17.6,92.57,310,24,0,30.09,NA,NA,33,"BKN","2024-04-28","21:55","2024/04/28 21",-7,-7.66666666666667,13.2040626666667,0,843.50379272692,18.519984,"snow",0.0257721844008231,0,0,301.493952274209
"4667",5673,"0CO","2024-04-28 22:55:00",21.2,19.4,92.63,300,25,0,30.09,NA,NA,NA,"BKN","2024-04-28","22:55","2024/04/28 22",-6.66666666666667,-7.66666666666667,NA,0,843.690698065437,NA,"snow",NA,0,0,301.493952274209
"4668",5674,"0CO","2024-04-28 23:55:00",19.4,17.6,92.57,320,26,0,30.08,NA,NA,36,"OVC","2024-04-28","23:55","2024/04/28 23",-7,-7.66666666666667,12.346656,0,843.50379272692,NA,"snow",0.0386617407671562,0,0,301.493952274209
"4669",5675,"0CO","2024-04-29 00:55:00",19.4,17.6,92.57,310,24,0,30.08,NA,NA,38,"BKN","2024-04-29","00:55","2024/04/29 00",-7,-8,13.5470253333333,0,843.223434719145,20.063316,"snow",0.0217885784427446,0,0,301.493952274209
"4670",5676,"0CO","2024-04-29 01:55:00",19.4,17.6,92.57,320,26,0,30.07,NA,NA,36,"BKN","2024-04-29","01:55","2024/04/29 01",-7,-8,13.375544,0,843.316887388403,20.063316,"snow",0.0237063864051074,0,0,301.493952274209
"4671",5677,"0CO","2024-04-29 02:55:00",19.4,17.6,92.57,320,26,0,30.05,NA,NA,43,"OVC","2024-04-29","02:55","2024/04/29 02",-7,-8,12.6896186666667,0,842.756171372852,22.121092,"snow",0.0329529176683323,0,0,301.493952274209
"4672",5678,"0CO","2024-04-29 03:55:00",19.4,17.6,92.57,320,19,0,30.07,NA,NA,30,"OVC","2024-04-29","03:55","2024/04/29 03",-7,-8,11.832212,0,842.849624042111,NA,"snow",0.0488288987773049,0,0,301.493952274209
"4673",5679,"0CO","2024-04-29 04:55:00",19.4,17.6,92.57,310,33,0,30.05,NA,NA,45,"BKN","2024-04-29","04:55","2024/04/29 04",-7,-8,14.0614693333333,0,842.756171372852,23.14998,"snow",0.0168355388437488,0,0,301.493952274209
"4674",5680,"0CO","2024-04-29 05:55:00",17.6,15.8,92.5,320,21,0,30.07,NA,NA,NA,"","2024-04-29","05:55","2024/04/29 05",-8,-9,11.317768,0,843.036529380628,NA,"snow",0.0612094921327954,0,0,301.493952274209
"4675",5681,"0CO","2024-04-29 06:55:00",17.6,14,85.51,310,22,0,30.09,NA,NA,34,"","2024-04-29","06:55","2024/04/29 06",-8,-10,10.1173986666667,0,843.50379272692,17.491096,"snow",0.100682705507047,0,0,301.493952274209
"4676",5682,"0CO","2024-04-29 07:55:00",17.6,15.8,92.5,310,21,0,30.11,NA,NA,32,"BKN","2024-04-29","07:55","2024/04/29 07",-8,-9.66666666666667,10.9748053333333,0,843.971056073212,16.462208,"snow",0.0708632711964771,0,0,301.493952274209
"4677",5683,"0CO","2024-04-29 08:55:00",19.4,17.6,92.57,300,15,0,30.13,NA,NA,30,"OVC","2024-04-29","08:55","2024/04/29 08",-7.33333333333333,-8.33333333333333,8.40258533333333,0,844.625224758022,15.43332,"snow",0.190375576566233,0,0,301.493952274209
"4678",5684,"0CO","2024-04-29 09:55:00",19.4,17.6,92.57,310,16,0,30.14,NA,NA,31,"","2024-04-29","09:55","2024/04/29 09",-7,-8,7.88814133333333,0,844.905582765797,15.947764,"snow",0.226471955441964,0,0,301.493952274209
"4679",5685,"0CO","2024-04-29 10:55:00",21.2,19.4,92.63,300,16,0,30.15,NA,NA,28,"OVC","2024-04-29","10:55","2024/04/29 10",-6,-7,9.259992,0,845.185940773572,15.947764,"snow",0.139987249261078,0,0,301.493952274209
"4680",5686,"0CO","2024-04-29 11:55:00",23,21.2,92.69,300,19,0,30.16,NA,NA,24,"","2024-04-29","11:55","2024/04/29 11",-5.66666666666667,-6.66666666666667,8.57406666666667,0,845.746656789123,13.889988,"snow",0.179343852576511,0,0,301.493952274209
"4681",5687,"0CO","2024-04-29 12:55:00",21.2,19.4,92.63,270,18,0.02,30.15,NA,NA,31,"","2024-04-29","12:55","2024/04/29 12",-6,-6.66666666666667,11.4892493333333,1.524,845.279393442831,18.519984,"snow",0.0568157247367821,1.61058716449886,0.0865871644988561,301.580539438708
"4682",5688,"0CO","2024-04-29 13:55:00",23,21.2,92.69,290,14,0,30.14,NA,NA,35,"","2024-04-29","13:55","2024/04/29 13",-5.33333333333333,-6,8.231104,0,845.185940773572,NA,"snow",0.201902718107887,0,0,301.580539438708
"4683",5689,"0CO","2024-04-29 14:55:00",23,21.2,92.69,270,15,0,30.14,NA,NA,27,"","2024-04-29","14:55","2024/04/29 14",-5,-6,9.774436,0,844.905582765797,15.43332,"snow",0.115172185919077,0,0,301.580539438708
"4684",5690,"0CO","2024-04-29 15:55:00",24.8,23,92.74,270,14,0,30.14,NA,NA,31,"BKN","2024-04-29","15:55","2024/04/29 15",-4.66666666666667,-5.33333333333333,6.85925333333333,0,844.999035435055,15.947764,"snow",0.312576633547681,0,0,301.580539438708
"4685",5691,"0CO","2024-04-29 16:55:00",26.6,23,86.07,260,16,0,30.13,NA,NA,29,"BKN","2024-04-29","16:55","2024/04/29 16",-3.33333333333333,-5,8.05962266666667,0,844.625224758022,18.00554,"snow",0.213932743905524,0,0,301.580539438708
"4686",5692,"0CO","2024-04-29 17:55:00",24.8,23,92.74,270,16,0,30.14,NA,NA,29,"","2024-04-29","17:55","2024/04/29 17",-3.66666666666667,-5,7.71666,0,844.905582765797,14.918876,"snow",0.23952537330134,0,0,301.580539438708
"4687",5693,"0CO","2024-04-29 18:55:00",26.6,21.2,79.77,270,22,0,30.13,NA,NA,33,"","2024-04-29","18:55","2024/04/29 18",-3.33333333333333,-5.33333333333333,9.94591733333333,0,844.71867742728,16.976652,"snow",0.107730832586429,0,0,301.580539438708
"4688",5694,"0CO","2024-04-29 19:55:00",24.8,21.2,85.96,240,10,0,30.13,NA,NA,16,"BKN","2024-04-29","19:55","2024/04/29 19",-3.66666666666667,-6,5.48740266666667,0,844.71867742728,11.832212,"snow",0.455227172171506,0,0,301.580539438708
"4689",5695,"0CO","2024-04-29 20:55:00",24.8,19.4,79.62,290,10,0,30.12,NA,NA,19,"SCT","2024-04-29","20:55","2024/04/29 20",-4,-6.66666666666667,4.97295866666667,0,844.438319419505,11.832212,"snow",0.515600067583626,0,0,301.580539438708
"4690",5696,"0CO","2024-04-29 21:55:00",24.8,19.4,79.62,260,15,0,30.12,NA,NA,28,"CLR","2024-04-29","21:55","2024/04/29 21",-4,-7,6.34480933333333,0,844.625224758022,14.404432,"snow",0.36254941795005,0,0,301.580539438708
"4691",5697,"0CO","2024-04-29 22:55:00",26.6,19.4,73.89,260,26,0,30.1,NA,NA,39,"CLR","2024-04-29","22:55","2024/04/29 22",-3.66666666666667,-7.33333333333333,11.1462866666667,0,844.157961411729,20.063316,"snow",0.0658875649369108,0,0,301.580539438708
"4692",5698,"0CO","2024-04-29 23:55:00",26.6,19.4,73.89,260,21,0,30.08,NA,NA,33,"SCT","2024-04-29","23:55","2024/04/29 23",-3,-7,12.0036933333333,0,843.410340057662,18.00554,"snow",0.04521038468293,0,0,301.580539438708
"4693",5699,"0CO","2024-04-30 00:55:00",26.6,17.6,68.4,260,31,0,30.04,NA,NA,47,"SCT","2024-04-30","00:55","2024/04/30 00",-3,-8,12.346656,0,842.756171372852,24.178868,"snow",0.0386617407671562,0,0,301.580539438708
