,station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,Date,Time,Hour,tmpc,dwpc,sms,p01mm,fresh_SWE_m,fresh_density,fresh_depth,old_swe_m,old_density,old_depth,swe f+o,depth f+o,density f+o,altmb,gustms,precip_type,undercatch,adj_precip,undercatch_loss,cum_undercatch_loss
5465,0CO,4/20/2024 5:55,21.2,19.4,92.63,320,14,0.02,30.2,NA,NA,20,OVC,4/20/2024,5:55,2024/04/20 05,-6,-6.333333333,5.830365333,3.048,3.048,72.97366287,0.041768494,532.638,248.674647,2.141907132,535.686,2.183675626,245.3139072,846.7746362,NA,mixed,0.470713948,0,0,376.2890021
5466,0CO,4/20/2024 6:55,21.2,19.4,92.63,300,16,0.01,30.22,NA,NA,23,OVC,4/20/2024,6:55,2024/04/20 06,-6,-7,8.574066667,2.286,2.286,72.97366287,0.031326371,535.686,245.858043,2.178842691,537.972,2.210169062,243.407624,846.8680888,11.832212,mixed,0.441802195,0,0,376.2890021
5467,0CO,4/20/2024 7:55,21.2,19.4,92.63,300,17,0,30.23,NA,NA,22,,4/20/2024,7:55,2024/04/20 07,-6,-7,8.059622667,0,0,72.97366287,0,537.972,243.9707276,2.205067819,537.972,2.205067819,243.9707276,847.3353522,12.346656,mixed,0.432164944,0,0,376.2890021
5468,0CO,4/20/2024 8:55,21.2,19.4,92.63,300,18,0,30.23,NA,NA,24,,4/20/2024,8:55,2024/04/20 08,-6,-7,8.402585333,0,0,72.97366287,0,537.972,244.5282281,2.200040478,537.972,2.200040478,244.5282281,847.7091628,12.346656,rain,10.803324,0,0,376.2890021
5469,0CO,4/20/2024 9:55,21.2,21.2,100,290,23,0,30.22,NA,NA,36,,4/20/2024,9:55,2024/04/20 09,-5.666666667,-6.333333333,9.088510667,0,0,73.66777849,0,537.972,245.0801815,2.195085693,537.972,2.195085693,245.0801815,847.3353522,18.519984,rain,11.14628667,0,0,376.2890021
5470,0CO,4/20/2024 10:55,23,21.2,92.69,310,29,0,30.2,NA,NA,41,BKN,4/20/2024,10:55,2024/04/20 10,-5.333333333,-6,13.71850667,0,0,74.4572302,0,537.972,245.6266428,2.190202145,537.972,2.190202145,245.6266428,847.0549942,21.092204,rain,9.602954667,0,0,376.2890021
5471,0CO,4/20/2024 11:55,23,23,100,310,19,0,30.23,NA,NA,33,BKN,4/20/2024,11:55,2024/04/20 11,-5,-5.666666667,9.945917333,0,0,75.35511233,0,537.972,246.1676668,2.185388549,537.972,2.185388549,246.1676668,847.3353522,20.063316,rain,NA,0,0,376.2890021
5472,0CO,4/20/2024 12:55,23,23,100,310,18,0,30.23,NA,NA,30,BKN,4/20/2024,12:55,2024/04/20 12,-4.666666667,-5.333333333,11.66073067,0,0,76.37631768,0,537.972,246.7033074,2.180643647,537.972,2.180643647,246.7033074,847.1484468,18.00554,rain,NA,0,0,376.2890021
5473,0CO,4/20/2024 13:55,23,21.2,92.69,NA,NA,0.04,30.22,NA,NA,NA,OVC,4/20/2024,13:55,2024/04/20 13,-5.333333333,-6,NA,4.572,4.572,74.4572302,0.061404379,537.972,247.2336184,2.175966212,542.544,2.237370591,242.4917902,847.2418995,NA,rain,6.173328,0,0,376.2890021
5474,0CO,4/20/2024 14:55,23,21.2,92.69,330,31,0.02,30.24,NA,NA,NA,BKN,4/20/2024,14:55,2024/04/20 14,-5,-6,NA,3.81,3.81,75.35511233,0.050560604,542.544,243.0640065,2.23210342,546.354,2.282664024,239.3492841,847.7091628,NA,rain,4.629996,0,0,376.2890021
5475,0CO,4/20/2024 15:55,21.2,19.4,92.63,330,26,0.02,30.24,NA,NA,36,,4/20/2024,15:55,2024/04/20 15,-5.333333333,-6.333333333,13.03258133,3.81,3.81,74.4572302,0.051170316,546.354,239.9527688,2.27692309,550.164,2.328093406,236.3152606,847.8026155,NA,rain,4.972958667,0,0,376.2890021
5476,0CO,4/20/2024 16:55,21.2,19.4,92.63,330,24,0,30.26,NA,NA,31,,4/20/2024,16:55,2024/04/20 16,-6,-7,12.346656,0,0,72.97366287,0,550.164,236.9489343,2.321867374,550.164,2.321867374,236.9489343,848.1764262,19.034428,rain,6.173328,0,0,376.2890021
5477,0CO,4/20/2024 17:55,21.2,19.4,92.63,330,23,0,30.27,NA,NA,31,BKN,4/20/2024,17:55,2024/04/20 17,-6,-7,11.060546,0,0,72.97366287,0,550.164,237.5763029,2.315736011,550.164,2.315736011,237.5763029,848.6436895,15.947764,rain,5.14444,0,0,376.2890021
5478,0CO,4/20/2024 18:55,21.2,19.4,92.63,340,22,0,30.28,NA,NA,32,,4/20/2024,18:55,2024/04/20 18,-6,-7,12.346656,0,0,72.97366287,0,550.164,238.1974291,2.309697473,550.164,2.309697473,238.1974291,848.8305949,18.00554,rain,6.687772,0,0,376.2890021
5479,0CO,4/20/2024 19:55,19.4,19.4,100,320,19,0,30.29,NA,NA,31,BKN,4/20/2024,19:55,2024/04/20 19,-6.333333333,-7,10.28888,0,0,72.36337033,0,550.164,238.8123749,2.303749963,550.164,2.303749963,238.8123749,849.0175002,16.976652,rain,3.429626667,0,0,376.2890021
5480,0CO,4/20/2024 20:55,19.4,17.6,92.57,320,14,0,30.31,NA,NA,20,,4/20/2024,20:55,2024/04/20 20,-7,-8,9.088510667,0,0,71.35498622,0,550.164,239.421202,2.29789173,550.164,2.29789173,239.421202,849.4847636,NA,rain,3.258145333,0,0,376.2890021
5481,0CO,4/20/2024 21:55,19.4,17.6,92.57,320,10,0,30.34,NA,NA,22,OVC,4/20/2024,21:55,2024/04/20 21,-7,-8,6.001846667,0,0,71.35498622,0,550.164,240.0239711,2.292121064,550.164,2.292121064,240.0239711,850.4192903,11.317768,mixed,0.644184465,0,0,376.2890021
5482,0CO,4/20/2024 22:55,19.4,17.6,92.57,320,10,0,30.34,NA,NA,19,BKN,4/20/2024,22:55,2024/04/20 22,-7,-8,5.315921333,0,0,71.35498622,0,550.164,240.6207425,2.286436299,550.164,2.286436299,240.6207425,850.6996483,11.317768,rain,3.429626667,0,0,376.2890021
5483,0CO,4/20/2024 23:55,19.4,17.6,92.57,310,13,0,30.34,NA,NA,16,,4/20/2024,23:55,2024/04/20 23,-7,-8,5.487402667,0,0,71.35498622,0,550.164,241.211576,2.280835808,550.164,2.280835808,241.211576,850.6061956,9.259992,mixed,0.817654981,0,0,376.2890021
5484,0CO,4/21/2024 0:55,19.4,17.6,92.57,320,14,0,30.34,NA,NA,NA,,4/21/2024,0:55,2024/04/21 00,-7.333333333,-8.333333333,6.173328,0,0,70.94016899,0,550.164,241.7965306,2.275318006,550.164,2.275318006,241.7965306,850.6996483,NA,mixed,0.817654981,0,0,376.2890021
5485,0CO,4/21/2024 1:55,17.6,14,85.51,320,16,0,30.32,NA,NA,NA,,4/21/2024,1:55,2024/04/21 01,-7.666666667,-9,8.574066667,0,0,70.57544609,0,550.164,242.3756648,2.269881345,550.164,2.269881345,242.3756648,850.2323849,NA,mixed,0.750194225,0,0,376.2890021
5486,0CO,4/21/2024 2:55,17.6,15.8,92.5,330,21,0,30.32,NA,NA,26,,4/21/2024,2:55,2024/04/21 02,-8,-9.333333333,10.28888,0,0,70.254768,0,550.164,242.9490365,2.264524313,550.164,2.264524313,242.9490365,850.0454796,NA,mixed,0.644184465,0,0,376.2890021
5487,0CO,4/21/2024 3:55,17.6,15.8,92.5,320,20,0,30.32,NA,NA,NA,,4/21/2024,3:55,2024/04/21 03,-8,-9,10.11739867,0,0,70.254768,0,550.164,243.5167031,2.259245436,550.164,2.259245436,243.5167031,850.1389322,NA,rain,6.687772,0,0,376.2890021
5488,0CO,4/21/2024 4:55,17.6,14,85.51,320,22,0,30.31,NA,NA,29,,4/21/2024,4:55,2024/04/21 04,-8,-10,10.46036133,0,0,70.254768,0,550.164,244.0787213,2.254043274,550.164,2.254043274,244.0787213,849.8585742,15.43332,rain,10.97480533,0,0,376.2890021
5489,0CO,4/21/2024 5:55,17.6,14,85.51,310,20,0,30.32,NA,NA,29,,4/21/2024,5:55,2024/04/21 05,-8.333333333,-10,10.97480533,0,0,69.97281578,0,550.164,244.6351473,2.248916421,550.164,2.248916421,244.6351473,849.8585742,14.918876,rain,12.00369333,0,0,376.2890021
5490,0CO,4/21/2024 6:55,17.6,12.2,79,320,19,0,30.33,NA,NA,23,CLR,4/21/2024,6:55,2024/04/21 06,-8,-11,10.11739867,0,0,70.254768,0,550.164,245.1860368,2.243863505,550.164,2.243863505,245.1860368,850.2323849,13.375544,rain,12.8611,0,0,376.2890021
5491,0CO,4/21/2024 7:55,17.6,12.2,79,330,18,0,30.35,NA,NA,24,CLR,4/21/2024,7:55,2024/04/21 07,-8,-11,9.431473333,0,0,70.254768,0,550.164,245.7314449,2.238883185,550.164,2.238883185,245.7314449,850.6996483,12.346656,rain,12.68961867,0,0,376.2890021
5492,0CO,4/21/2024 8:55,19.4,12.2,73.13,330,15,0,30.37,NA,NA,24,CLR,4/21/2024,8:55,2024/04/21 08,-7,-11,8.574066667,0,0,71.35498622,0,550.164,246.271426,2.233974152,550.164,2.233974152,246.271426,851.2603643,12.346656,rain,12.68961867,0,0,376.2890021
5493,0CO,4/21/2024 9:55,21.2,14,73.32,330,13,0,30.38,NA,NA,19,SCT,4/21/2024,9:55,2024/04/21 09,-6.333333333,-10,6.687772,0,0,72.36337033,0,550.164,246.8060342,2.229135125,550.164,2.229135125,246.8060342,851.7276276,11.317768,rain,11.14628667,0,0,376.2890021
5494,0CO,4/21/2024 10:55,23,10.4,57.96,290,15,0,30.39,NA,NA,22,CLR,4/21/2024,10:55,2024/04/21 10,-5,-11,7.373697333,0,0,75.35511233,0,550.164,247.335323,2.224364855,550.164,2.224364855,247.335323,851.914533,11.317768,rain,13.03258133,0,0,376.2890021
5495,0CO,4/21/2024 11:55,26.6,14,58.49,320,13,0,30.4,NA,NA,23,CLR,4/21/2024,11:55,2024/04/21 11,-4,-9,5.14444,0,0,78.85877781,0,550.164,247.8593453,2.21966212,550.164,2.21966212,247.8593453,852.2883436,11.832212,rain,10.97480533,0,0,376.2890021
5496,0CO,4/21/2024 12:55,26.6,8.6,46.02,310,18,0,30.38,NA,NA,24,CLR,4/21/2024,12:55,2024/04/21 12,-3,-11.66666667,8.574066667,0,0,84.01348384,0,550.164,248.3781535,2.215025727,550.164,2.215025727,248.3781535,851.914533,12.346656,rain,9.431473333,0,0,376.2890021
5497,0CO,4/21/2024 13:55,28.4,10.4,46.32,310,18,0,30.38,NA,NA,25,CLR,4/21/2024,13:55,2024/04/21 13,-2,-12,9.259992,0,0,91.59725413,0,550.164,248.8917995,2.210454507,550.164,2.210454507,248.8917995,851.7276276,12.8611,rain,7.888141333,0,0,376.2890021
5498,0CO,4/21/2024 14:55,28.4,12.2,50.17,300,18,0,30.38,NA,NA,27,CLR,4/21/2024,14:55,2024/04/21 14,-2,-11.33333333,8.402585333,0,0,91.59725413,0,550.164,249.4003346,2.205947321,550.164,2.205947321,249.4003346,851.8210803,13.889988,rain,7.888141333,0,0,376.2890021
5499,0CO,4/21/2024 15:55,30.2,12.2,46.62,320,19,0,30.37,NA,NA,28,CLR,4/21/2024,15:55,2024/04/21 15,-1,-11.66666667,9.259992,0,0,102.7547423,0,550.164,249.9038096,2.201503053,550.164,2.201503053,249.9038096,851.5407223,14.404432,rain,10.11739867,0,0,376.2890021
5500,0CO,4/21/2024 16:55,30.2,12.2,46.62,310,18,0,30.36,NA,NA,27,CLR,4/21/2024,16:55,2024/04/21 16,-1,-11.33333333,9.259992,0,0,102.7547423,0,550.164,250.4022751,2.197120613,550.164,2.197120613,250.4022751,851.1669116,16.462208,rain,11.14628667,0,0,376.2890021
5501,0CO,4/21/2024 17:55,30.2,12.2,46.62,290,16,0,30.36,NA,NA,22,CLR,4/21/2024,17:55,2024/04/21 17,-1,-11,8.059622667,0,0,102.7547423,0,550.164,250.8957807,2.192798932,550.164,2.192798932,250.8957807,851.1669116,11.832212,rain,12.00369333,0,0,376.2890021
5502,0CO,4/21/2024 18:55,30.2,10.4,43.04,290,12,0,30.34,NA,NA,20,CLR,4/21/2024,18:55,2024/04/21 18,-1,-11.33333333,6.344809333,0,0,102.7547423,0,550.164,251.3843758,2.188536969,550.164,2.188536969,251.3843758,850.8865536,11.317768,rain,8.231104,0,0,376.2890021
5503,0CO,4/21/2024 19:55,28.4,12.2,50.17,300,16,0,30.32,NA,NA,24,CLR,4/21/2024,19:55,2024/04/21 19,-1.666666667,-11.33333333,8.059622667,0,0,94.84930165,0,550.164,251.8681094,2.184333703,550.164,2.184333703,251.8681094,850.1389322,12.346656,mixed,0.576723708,0,0,376.2890021
5504,0CO,4/21/2024 20:55,28.4,12.2,50.17,280,20,0,30.32,NA,NA,29,CLR,4/21/2024,20:55,2024/04/21 20,-2,-11,9.088510667,0,0,91.59725413,0,550.164,252.3470297,2.180188135,550.164,2.180188135,252.3470297,850.0454796,14.918876,mixed,0.326155184,0,0,376.2890021
5505,0CO,4/21/2024 21:55,28.4,12.2,50.17,300,21,0,30.31,NA,NA,33,CLR,4/21/2024,21:55,2024/04/21 21,-2,-11.33333333,NA,0,0,91.59725413,0,550.164,252.8211847,2.176099288,550.164,2.176099288,252.8211847,849.8585742,NA,mixed,0.383978689,0,0,376.2890021
5506,0CO,4/21/2024 22:55,28.4,12.2,50.17,290,28,0,30.28,NA,NA,39,CLR,4/21/2024,22:55,2024/04/21 22,-2,-10.66666667,15.09035733,0,0,91.59725413,0,550.164,253.2906217,2.172066207,550.164,2.172066207,253.2906217,849.2044056,NA,mixed,0.383978689,0,0,376.2890021
5507,0CO,4/21/2024 23:55,28.4,12.2,50.17,290,36,0,30.24,NA,NA,48,CLR,4/21/2024,23:55,2024/04/21 23,-2,-11,17.31961467,0,0,91.59725413,0,550.164,253.7553878,2.168087956,550.164,2.168087956,253.7553878,848.0829735,27.265532,mixed,0.383978689,0,0,376.2890021
5508,0CO,4/22/2024 0:55,28.4,12.2,50.17,300,30,0,30.23,NA,NA,45,CLR,4/22/2024,0:55,2024/04/22 00,-2,-11,16.80517067,0,0,91.59725413,0,550.164,254.2155294,2.164163619,550.164,2.164163619,254.2155294,847.8026155,26.236644,mixed,0.39361594,0,0,376.2890021
5509,0CO,4/22/2024 1:55,28.4,14,54.31,290,32,0,30.22,NA,NA,46,CLR,4/22/2024,1:55,2024/04/22 01,-2,-10.33333333,16.29072667,0,0,91.59725413,0,550.164,254.6710925,2.1602923,550.164,2.1602923,254.6710925,847.3353522,25.207756,mixed,0.441802195,0,0,376.2890021
5510,0CO,4/22/2024 2:55,28.4,17.6,63.51,310,37,0,30.18,NA,NA,50,CLR,4/22/2024,2:55,2024/04/22 02,-2,-8.666666667,16.976652,0,0,91.59725413,0,550.164,255.1221226,2.156473121,550.164,2.156473121,255.1221226,846.5877308,25.7222,mixed,0.422527693,0,0,376.2890021
5511,0CO,4/22/2024 3:55,26.6,15.8,63.27,310,40,0,30.15,NA,NA,53,CLR,4/22/2024,3:55,2024/04/22 03,-2.666666667,-8.666666667,19.37739067,0,0,86.22390799,0,550.164,255.568665,2.152705223,550.164,2.152705223,255.568665,845.5597515,27.265532,mixed,0.383978689,0,0,376.2890021
5512,0CO,4/22/2024 4:55,28.4,14,54.31,310,37,0,30.16,NA,NA,49,CLR,4/22/2024,4:55,2024/04/22 04,-2,-9.666666667,18.519984,0,0,91.59725413,0,550.164,256.0107641,2.148987766,550.164,2.148987766,256.0107641,845.6532041,25.207756,mixed,0.345429686,0,0,376.2890021
5513,0CO,4/22/2024 5:55,28.4,14,54.31,310,34,0,30.17,NA,NA,41,CLR,4/22/2024,5:55,2024/04/22 05,-2,-10,17.491096,0,0,91.59725413,0,550.164,256.4484644,2.145319924,550.164,2.145319924,256.4484644,845.6532041,23.14998,mixed,0.306880682,0,0,376.2890021
5514,0CO,4/22/2024 6:55,28.4,15.8,58.75,320,30,0,30.18,NA,NA,42,CLR,4/22/2024,6:55,2024/04/22 06,-2,-9.666666667,15.09035733,0,0,91.59725413,0,550.164,256.8818094,2.141700891,550.164,2.141700891,256.8818094,846.1204675,21.606648,rain,11.832212,0,0,376.2890021
5515,0CO,4/22/2024 7:55,30.2,17.6,59.01,310,31,0,30.17,NA,NA,58,CLR,4/22/2024,7:55,2024/04/22 07,-1.333333333,-8,17.14813333,0,0,98.5480147,0,550.164,257.3108425,2.138129877,550.164,2.138129877,257.3108425,845.8401095,29.837752,rain,13.375544,0,0,376.2890021
5516,0CO,4/22/2024 8:55,30.2,19.4,63.75,320,30,0,30.17,NA,NA,44,SCT,4/22/2024,8:55,2024/04/22 08,-1.333333333,-7.333333333,14.57591333,0,0,98.5480147,0,550.164,257.7356068,2.134606106,550.164,2.134606106,257.7356068,845.9335621,25.207756,rain,NA,0,0,376.2890021
5517,0CO,4/22/2024 9:55,32,19.4,59.27,300,35,0,30.17,NA,NA,50,CLR,4/22/2024,9:55,2024/04/22 09,-0.666666667,-7,15.947764,0,0,107.5392599,0,550.164,258.1561445,2.131128822,550.164,2.131128822,258.1561445,846.0270148,25.7222,rain,11.14628667,0,0,376.2890021
5518,0CO,4/22/2024 10:55,32,19.4,59.27,290,34,0,30.19,NA,NA,50,SCT,4/22/2024,10:55,2024/04/22 10,0,-7.333333333,18.00554,0,0,119.17,0,550.164,258.5724978,2.127697279,550.164,2.127697279,258.5724978,846.2139201,25.7222,rain,NA,0,0,376.2890021
5519,0CO,4/22/2024 11:55,32,19.4,59.27,300,34,0,30.2,NA,NA,52,SCT,4/22/2024,11:55,2024/04/22 11,0,-7,17.83405867,0,0,119.17,0,550.164,258.9847083,2.12431075,550.164,2.12431075,258.9847083,846.4942781,26.751088,rain,NA,0,0,376.2890021
5520,0CO,4/22/2024 12:55,33.8,17.6,51.04,280,29,0,30.22,NA,NA,50,SCT,4/22/2024,12:55,2024/04/22 12,1,-7.666666667,15.26183867,0,0,143.3206582,0,550.164,259.3928173,2.120968521,550.164,2.120968521,259.3928173,847.0549942,25.7222,rain,NA,0,0,376.2890021
5521,0CO,4/22/2024 13:55,33.8,21.2,59.53,320,16,0,30.24,NA,NA,29,SCT,4/22/2024,13:55,2024/04/22 13,0.333333333,-6.666666667,11.832212,0,0,126.209137,0,550.164,259.7968655,2.117669891,550.164,2.117669891,259.7968655,847.3353522,19.548872,rain,11.48924933,0,0,376.2890021
5522,0CO,4/22/2024 14:55,35.6,17.6,47.51,280,28,0,30.24,NA,NA,41,SCT,4/22/2024,14:55,2024/04/22 14,1.333333333,-6.333333333,13.375544,0,0,153.6768643,0,550.164,260.1968934,2.114414176,550.164,2.114414176,260.1968934,847.7091628,23.664424,rain,12.17517467,0,0,376.2890021
5523,0CO,4/22/2024 16:55,33.8,19.4,55.14,280,30,0,30.21,NA,NA,38,SCT,4/22/2024,16:55,2024/04/22 16,1,-7.666666667,16.462208,0,0,143.3206582,0,550.164,260.5929409,2.111200703,550.164,2.111200703,260.5929409,846.9615415,27.265532,rain,11.317768,0,0,376.2890021
5524,0CO,4/22/2024 17:55,32,19.4,59.27,290,27,0,30.21,NA,NA,44,SCT,4/22/2024,17:55,2024/04/22 17,0.666666667,-6.666666667,15.43332,0,0,134.2150925,0,550.164,260.9850477,2.108028812,550.164,2.108028812,260.9850477,846.9615415,25.207756,rain,10.97480533,0,0,376.2890021
5525,0CO,4/22/2024 18:55,30.2,23,74.26,280,23,0,30.21,NA,NA,48,SCT,4/22/2024,18:55,2024/04/22 18,-0.5,-5.5,13.632766,0,0,110.1725803,0,550.164,261.373253,2.104897857,550.164,2.104897857,261.373253,846.9615415,24.693312,rain,9.945917333,0,0,376.2890021
5526,0CO,4/22/2024 19:55,32,19.4,59.27,280,38,0,30.18,NA,NA,48,SCT,4/22/2024,19:55,2024/04/22 19,-0.666666667,-6,15.77628267,0,0,107.5392599,0,550.164,261.7575955,2.101807204,550.164,2.101807204,261.7575955,846.4008255,26.751088,rain,10.803324,0,0,376.2890021
5527,0CO,4/22/2024 20:55,32,21.2,63.99,NA,NA,0,30.2,NA,NA,NA,SCT,4/22/2024,20:55,2024/04/22 20,0,-6,NA,0,0,119.17,0,550.164,262.1381138,2.098756232,550.164,2.098756232,262.1381138,846.2139201,NA,mixed,0.499625701,0,0,376.2890021
5528,0CO,4/22/2024 21:55,32,19.4,59.27,310,19,0,30.22,NA,NA,39,SCT,4/22/2024,21:55,2024/04/22 21,0,-6.333333333,12.00369333,0,0,119.17,0,550.164,262.5148459,2.095744331,550.164,2.095744331,262.5148459,847.2418995,24.178868,mixed,0.673096217,0,0,376.2890021
5529,0CO,4/22/2024 22:55,30.2,21.2,68.83,300,31,0,30.2,NA,NA,38,SCT,4/22/2024,22:55,2024/04/22 22,-0.333333333,-6.333333333,13.54702533,0,0,112.9809262,0,550.164,262.8878294,2.092770903,550.164,2.092770903,262.8878294,846.8680888,19.548872,mixed,0.470713948,0,0,376.2890021
5530,0CO,4/22/2024 23:55,30.2,19.4,63.75,310,24,0,30.22,NA,NA,33,,4/22/2024,23:55,2024/04/22 23,-1,-6.666666667,11.317768,0,0,102.7547423,0,550.164,263.2571017,2.089835361,550.164,2.089835361,263.2571017,847.1484468,18.519984,mixed,0.576723708,0,0,376.2890021
5531,0CO,4/23/2024 0:55,28.4,19.4,68.61,310,24,0,30.23,NA,NA,33,SCT,4/23/2024,0:55,2024/04/23 00,-1.333333333,-7.333333333,13.54702533,0,0,98.5480147,0,550.164,263.6226996,2.086937129,550.164,2.086937129,263.6226996,847.3353522,19.548872,mixed,0.383978689,0,0,376.2890021
5532,0CO,4/23/2024 1:55,26.6,19.4,73.89,320,26,0,30.2,NA,NA,32,CLR,4/23/2024,1:55,2024/04/23 01,-2.666666667,-7,12.00369333,0,0,86.22390799,0,550.164,263.9846598,2.084075644,550.164,2.084075644,263.9846598,847.0549942,16.462208,mixed,0.210508173,0,0,376.2890021
5533,0CO,4/23/2024 2:55,26.6,17.6,68.4,320,21,0,30.22,NA,NA,27,CLR,4/23/2024,2:55,2024/04/23 02,-2.666666667,-7.333333333,11.48924933,0,0,86.22390799,0,550.164,264.3430184,2.081250351,550.164,2.081250351,264.3430184,846.9615415,14.918876,mixed,0.277968929,0,0,376.2890021
5534,0CO,4/23/2024 3:55,26.6,15.8,63.27,320,18,0,30.22,NA,NA,27,SCT,4/23/2024,3:55,2024/04/23 03,-3,-8.333333333,10.11739867,0,0,84.01348384,0,550.164,264.6978113,2.078460707,550.164,2.078460707,264.6978113,847.2418995,14.404432,mixed,0.123772914,0,0,376.2890021
5535,0CO,4/23/2024 4:55,26.6,14,58.49,320,19,0,30.24,NA,NA,27,BKN,4/23/2024,4:55,2024/04/23 04,-3,-10,9.774436,0,0,84.01348384,0,550.164,265.049074,2.075706177,550.164,2.075706177,265.049074,847.7091628,NA,mixed,0.200870922,0,0,376.2890021
5536,0CO,4/23/2024 5:55,24.8,14,63.03,320,16,0,30.25,NA,NA,25,BKN,4/23/2024,5:55,2024/04/23 05,-3.333333333,-10,10.11739867,0,0,82.06999585,0,550.164,265.3968415,2.072986238,550.164,2.072986238,265.3968415,847.8960682,13.889988,mixed,0.133410165,0,0,376.2890021
5537,0CO,4/23/2024 6:55,24.8,15.8,68.18,320,17,0,30.25,NA,NA,NA,BKN,4/23/2024,6:55,2024/04/23 06,-4,-9.333333333,9.602954667,0,0,78.85877781,0,550.164,265.7411487,2.070300376,550.164,2.070300376,265.7411487,847.9895209,NA,snow,0.012915432,0,0,376.2890021
5538,0CO,4/23/2024 7:55,26.6,21.2,79.77,310,15,0,30.27,NA,NA,20,SCT,4/23/2024,7:55,2024/04/23 07,-3.333333333,-7,8.745548,0,0,82.06999585,0,550.164,266.0820299,2.067648086,550.164,2.067648086,266.0820299,848.5502369,NA,snow,0.006769176,0,0,376.2890021
5539,0CO,4/23/2024 8:55,28.4,19.4,68.61,280,21,0,30.26,NA,NA,34,BKN,4/23/2024,8:55,2024/04/23 08,-2,-7,10.28888,0,0,91.59725413,0,550.164,266.4195194,2.065028874,550.164,2.065028874,266.4195194,848.3633315,19.548872,mixed,0.075586659,0,0,376.2890021
5540,0CO,4/23/2024 9:55,30.2,19.4,63.75,290,18,0,30.29,NA,NA,32,OVC,4/23/2024,9:55,2024/04/23 09,-1.333333333,-6.666666667,8.059622667,0,0,98.5480147,0,550.164,266.7536507,2.062442251,550.164,2.062442251,266.7536507,848.9240475,16.462208,mixed,-0.030423101,0,0,376.2890021
5541,0CO,4/23/2024 10:55,30.2,21.2,68.83,280,24,0,30.3,NA,NA,34,SCT,4/23/2024,10:55,2024/04/23 10,-1.333333333,-6,11.66073067,0,0,98.5480147,0,550.164,267.0844574,2.059887742,550.164,2.059887742,267.0844574,849.2044056,17.491096,mixed,-0.011148599,0,0,376.2890021
5542,0CO,4/23/2024 11:55,32,23,69.04,280,23,0,30.31,NA,NA,34,SCT,4/23/2024,11:55,2024/04/23 11,0,-5,14.23295067,0,0,119.17,0,550.164,267.4119726,2.057364877,550.164,2.057364877,267.4119726,849.4847636,20.063316,mixed,-0.011148599,3.767523838,-0.042476162,376.2465259
5543,0CO,4/23/2024 12:55,33.8,19.4,55.14,280,20,0,30.31,NA,NA,33,SCT,4/23/2024,12:55,2024/04/23 12,0.666666667,-6.666666667,12.17517467,0,0,134.2150925,0,550.164,267.7362289,2.054873195,550.164,2.054873195,267.7362289,849.8585742,19.548872,mixed,0.191233671,0,0,376.2465259
5544,0CO,4/23/2024 13:55,32,26.6,80.22,280,17,0,30.32,NA,NA,26,SCT,4/23/2024,13:55,2024/04/23 13,-0.333333333,-4.333333333,9.259992,0,0,112.9809262,0,550.164,268.0572587,2.052412244,550.164,2.052412244,268.0572587,850.0454796,17.491096,mixed,0.258694427,0,0,376.2465259
5545,0CO,4/23/2024 14:55,32,26.6,80.22,310,14,0,30.31,NA,NA,25,SCT,4/23/2024,14:55,2024/04/23 14,0,-4,9.774436,0,0,119.17,0,550.164,268.3750943,2.04998158,550.164,2.04998158,268.3750943,849.8585742,17.491096,rain,14.23295067,0,0,376.2465259
5546,0CO,4/23/2024 15:55,32,28.4,86.39,310,9,0,30.33,NA,NA,14,,4/23/2024,15:55,2024/04/23 15,0.666666667,-3.666666667,6.687772,0,0,134.2150925,0,550.164,268.6897674,2.047580767,550.164,2.047580767,268.6897674,850.1389322,12.346656,rain,12.346656,0,0,376.2465259
5547,0CO,4/23/2024 16:55,33.8,28.4,80.36,0,0,0,30.32,NA,NA,NA,SCT,4/23/2024,16:55,2024/04/23 16,0.666666667,-2,3.086664,0,0,134.2150925,0,550.164,269.0013094,2.045209375,550.164,2.045209375,269.0013094,850.1389322,NA,rain,13.54702533,0,0,376.2465259
5548,0CO,4/23/2024 17:55,32,28.4,86.39,170,7,0,30.33,NA,NA,NA,,4/23/2024,17:55,2024/04/23 17,0.333333333,-2,3.258145333,0,0,126.209137,0,550.164,269.3097515,2.042866984,550.164,2.042866984,269.3097515,850.2323849,NA,rain,14.57591333,0,0,376.2465259
5549,0CO,4/23/2024 18:55,28.4,28.4,100,230,10,0,30.32,NA,NA,23,,4/23/2024,18:55,2024/04/23 18,-1.333333333,-2,4.629996,0,0,98.5480147,0,550.164,269.6151246,2.04055318,550.164,2.04055318,269.6151246,850.3258376,12.346656,rain,NA,0,0,376.2465259
5550,0CO,4/23/2024 19:55,28.4,26.6,92.86,150,5,0,30.33,NA,NA,NA,BKN,4/23/2024,19:55,2024/04/23 19,-1.333333333,-2.666666667,4.801477333,0,0,98.5480147,0,550.164,269.9174592,2.038267557,550.164,2.038267557,269.9174592,850.3258376,NA,rain,11.317768,0,0,376.2465259
